Vendor,Library,No,ID,Formula,MW,Smile,Conc_mM,Solvent,Plate_ID,Plate_well
Enamine,UC-204426,186,Z970076878,C8H10N2O2,166.177,Cn1nc(cc1C2CC2)C(=O)O,100,DMSO,1233977-Y25-04,J14
Enamine,UC-204426,187,Z271005990,C11H14N2O2,206.241,NCCOc1ccc2NC(=O)CCc2c1,100,DMSO,1233977-Y25-04,K14
Enamine,UC-204426,188,Z445126300,C9H8FN3S,209.243,Nc1nnc(Cc2ccccc2F)s1,100,DMSO,1233977-Y25-04,L14
Enamine,UC-204426,189,Z1222394678,C11H10FNO2,207.201,Fc1ccc(CC2CC(=O)NC2=O)cc1,100,DMSO,1233977-Y25-04,M14
Enamine,UC-204426,190,Z415648056,C7H16N2O,144.215,COCCN1CCC(N)C1,100,DMSO,1233977-Y25-04,N14
Enamine,UC-204426,191,Z600403686,C11H17N3,191.273,Cc1cccc(NC2CCNCC2)n1,100,DMSO,1233977-Y25-04,O14
Enamine,UC-204426,192,Z203884186,C11H16N2O2S,240.322,O=S(=O)(NC1CCNCC1)c2ccccc2,100,DMSO,1233977-Y25-04,P14
Enamine,UC-204426,193,Z959381410,C7H13N3,139.198,CC(C)Nc1nccn1C,100,DMSO,1233977-Y25-04,A15
Enamine,UC-204426,194,Z2168541786,C10H22Cl2N2O,184.279,Cl.Cl.CC1COCCN1C2CCNCC2,100,DMSO,1233977-Y25-04,B15
Enamine,UC-204426,195,Z255150388,C7H4F3NO2,191.107,OC(=O)c1cccnc1C(F)(F)F,100,DMSO,1233977-Y25-04,C15
Enamine,UC-204426,196,Z975823514,C7H9NO3,155.151,CC(C)c1cc(on1)C(=O)O,100,DMSO,1233977-Y25-04,D15
Enamine,UC-204426,197,Z1201621669,C7H4F3NO2,191.107,OC(=O)c1cccc(n1)C(F)(F)F,100,DMSO,1233977-Y25-04,E15
Enamine,UC-204426,198,Z2235814827,C12H15NO2,205.253,OCC1(CCC(=O)NC1)c2ccccc2,100,DMSO,1233977-Y25-04,F15
Enamine,UC-204426,199,Z1946138145,C7H5NO3,151.12,Cc1oc(C#N)cc1C(=O)O,100,DMSO,1233977-Y25-04,G15
Enamine,UC-204426,200,Z951182552,C11H11NO3,205.21,OC(=O)C1(CC1)C(=O)Nc2ccccc2,100,DMSO,1233977-Y25-04,H15
Enamine,UC-204426,201,Z1262237264,C11H14Cl2FN3,205.231,Cl.Cl.NCCc1nc(c[nH]1)c2ccc(F)cc2,100,DMSO,1233977-Y25-04,I15
Enamine,UC-204426,202,Z1203747900,C8H15NO,141.211,CC1CCCC(C)C(=O)N1,100,DMSO,1233977-Y25-04,J15
Enamine,UC-204426,203,Z332382846,C12H18N2O,206.284,CC(N)c1ccccc1N2CCOCC2,100,DMSO,1233977-Y25-04,K15
Enamine,UC-204426,204,Z1205496373,C6H7NO3,141.125,CCc1nocc1C(=O)O,100,DMSO,1233977-Y25-04,L15
Enamine,UC-204426,205,Z839521356,C10H17N3,179.262,Cc1cnn(CC2CCNCC2)c1,100,DMSO,1233977-Y25-04,M15
Enamine,UC-204426,206,Z1203832759,C5H8N4O,140.143,O=c1[nH]nc2CNCCn21,100,DMSO,1233977-Y25-04,N15
Enamine,UC-204426,207,Z1235968037,C8H17NO,143.227,CCC1(CO)CCNCC1,100,DMSO,1233977-Y25-04,O15
Enamine,UC-204426,208,Z934138016,C11H15N3O,205.256,NC1CCN(C1)c2ccccc2C(=O)N,100,DMSO,1233977-Y25-04,P15
Enamine,UC-204426,209,Z960378078,C9H10N4,174.203,Nc1ccc(Cn2ccnc2)cn1,100,DMSO,1233977-Y25-04,A16
Enamine,UC-204426,210,Z760048004,C11H15N3O,205.256,Cc1cccc(NC(=O)[C@@H]2CCCN2)n1,100,DMSO,1233977-Y25-04,B16
Enamine,UC-204426,211,Z1267881745,C10H11ClFN3O,207.204,Cl.Cc1nc(no1)C(N)c2ccccc2F,100,DMSO,1233977-Y25-04,C16
Enamine,UC-204426,212,Z995014124,C8H18N2O,158.241,COCCN1CCNCC1C,100,DMSO,1233977-Y25-04,D16
Enamine,UC-204426,213,Z802821712,C7H11N3,137.182,CCNc1ccc(C)nn1,100,DMSO,1233977-Y25-04,E16
Enamine,UC-204426,214,Z975823596,C8H13N3,151.209,CCC(C)c1ncc(N)cn1,100,DMSO,1233977-Y25-04,F16
Enamine,UC-204426,215,Z1251124311,C9H10O3S,198.239,CS(=O)c1ccc(CC(=O)O)cc1,100,DMSO,1233977-Y25-04,G16
Enamine,UC-204426,216,Z445126268,C9H8FN3S,209.243,Nc1nnc(Cc2cccc(F)c2)s1,100,DMSO,1233977-Y25-04,H16
Enamine,UC-204426,217,Z1455754917,C11H14ClFN2O,208.232,Cl.Fc1cccc(c1)C(=O)N2CCNCC2,100,DMSO,1233977-Y25-04,I16
Enamine,UC-204426,218,Z1551928872,C10H9FO3,196.175,OC(=O)C1(CC1)Oc2ccccc2F,100,DMSO,1233977-Y25-04,J16
Enamine,UC-204426,219,Z1266854864,C10H14Cl2FN3,193.221,Cl.Cl.Cn1c(CCN)nc2ccc(F)cc12,100,DMSO,1233977-Y25-04,K16
Enamine,UC-204426,220,Z1105192398,C8H12N2O2,168.193,CNCc1ccc(o1)C(=O)NC,100,DMSO,1233977-Y25-04,L16
Enamine,UC-204426,221,Z198194364,C7H14N2O,142.199,CC1CCCN(C1)C(=O)N,100,DMSO,1233977-Y25-04,M16
Enamine,UC-204426,222,Z1255457923,C10H13ClN2,196.677,Clc1cccc(c1)C2CNCCN2,100,DMSO,1233977-Y25-04,N16
Enamine,UC-204426,223,Z1157652498,C8H17NO,143.227,CCC(O)C1CCCCN1,100,DMSO,1233977-Y25-04,O16
Enamine,UC-204426,224,Z1198155163,C10H13ClN2,196.677,Clc1ccccc1C2CNCCN2,100,DMSO,1233977-Y25-04,P16
Enamine,UC-204426,225,Z1198223458,C8H9N3,147.177,Cc1cccn2c(N)cnc12,100,DMSO,1233977-Y25-04,A17
Enamine,UC-204426,226,Z335483564,C9H11N3O,177.203,CCNc1ccc2[nH]c(=O)[nH]c2c1,100,DMSO,1233977-Y25-04,B17
Enamine,UC-204426,227,Z1171172333,C11H9N3,183.209,CNc1cc(C#N)c2ccccc2n1,100,DMSO,1233977-Y25-04,C17
Enamine,UC-204426,228,Z361883916,C12H16FNO,209.26,NCC1(CCOCC1)c2cccc(F)c2,100,DMSO,1233977-Y25-04,D17
Enamine,UC-204426,229,Z1098324193,C9H19N,141.254,CC(C)C1CCCC(N)C1,100,DMSO,1233977-Y25-04,E17
Enamine,UC-204426,230,Z228587480,C12H15FN2O,222.259,Fc1ccccc1C(=O)N2CCCNCC2,100,DMSO,1233977-Y25-04,F17
Enamine,UC-204426,231,Z334891192,C13H20N2O,220.311,COc1ccccc1NC2CCN(C)CC2,100,DMSO,1233977-Y25-04,G17
Enamine,UC-204426,232,Z1343129835,C7H6N4,146.149,c1cn(cn1)c2cncnc2,100,DMSO,1233977-Y25-04,H17
Enamine,UC-204426,233,Z825723066,C11H9FN2O2,220.2,Cc1cc(nn1c2cccc(F)c2)C(=O)O,100,DMSO,1233977-Y25-04,I17
Enamine,UC-204426,234,Z839143368,C9H16N4,180.25,Cn1cc(cn1)N2CCCC(N)C2,100,DMSO,1233977-Y25-04,J17
Enamine,UC-204426,235,Z335236622,C9H11F2N,171.187,CCC(N)c1ccc(F)cc1F,100,DMSO,1233977-Y25-04,K17
Enamine,UC-204426,236,Z1138834267,C8H14N4,166.224,CCc1nc2CCC(N)Cn2n1,100,DMSO,1233977-Y25-04,L17
Enamine,UC-204426,237,Z2050688117,C7H13ClF3NO,183.171,Cl.OCC1CNCCC1C(F)(F)F,100,DMSO,1233977-Y25-04,M17
Enamine,UC-204426,238,Z1184885425,C9H6F2O,168.14,OCC#Cc1cccc(F)c1F,100,DMSO,1233977-Y25-04,N17
Enamine,UC-204426,239,Z1491195659,C9H11N3O,177.203,O=C1NCCN1Cc2cccnc2,100,DMSO,1233977-Y25-04,O17
Enamine,UC-204426,240,Z139565496,C8H17NO,143.227,CN1CCCCC1CCO,100,DMSO,1233977-Y25-04,P17
Enamine,UC-204426,241,Z1509197283,C10H8FNO2,193.174,Fc1ccc2NC(=O)CCC(=O)c2c1,100,DMSO,1233977-Y25-04,A18
Enamine,UC-204426,242,Z1397964787,C7H9N3O,151.166,NC(=O)c1c[nH]c(n1)C2CC2,100,DMSO,1233977-Y25-04,B18
Enamine,UC-204426,243,Z1222278578,C9H10N4,174.203,Nc1nncn1Cc2ccccc2,100,DMSO,1233977-Y25-04,C18
Enamine,UC-204426,244,Z847146312,C7H11NOS,157.233,CC(O)c1sc(C)nc1C,100,DMSO,1233977-Y25-04,D18
Enamine,UC-204426,245,Z235344883,C7H4F3NO2,191.107,OC(=O)c1ccc(cn1)C(F)(F)F,100,DMSO,1233977-Y25-04,E18
Enamine,UC-204426,246,Z2177113188,C12H16N2O,204.268,NC(=O)C1(CCCCC1)c2ccncc2,100,DMSO,1233977-Y25-04,F18
Enamine,UC-204426,247,Z839498496,C10H18N4,194.277,Cc1nc(C)n(CC2CCCCN2)n1,100,DMSO,1233977-Y25-04,G18
Enamine,UC-204426,248,Z4186762710,C11H15NO,177.243,N[C@@H]1[C@H](CO)CCc2ccccc12,100,DMSO,1233977-Y25-04,H18
Enamine,UC-204426,249,Z397586646,C10H11ClFNO,215.652,Fc1ccc(cc1Cl)C2CNCCO2,100,DMSO,1233977-Y25-04,I18
Enamine,UC-204426,250,Z803130634,C12H15N3,201.268,C1CNCC(C1)n2cnc3ccccc23,100,DMSO,1233977-Y25-04,J18
Enamine,UC-204426,251,Z978935230,C7H14N2O,142.199,CC(C)C1NCCNC1=O,100,DMSO,1233977-Y25-04,K18
Enamine,UC-204426,252,Z1332362444,C10H11FN4,206.22,Cc1c(N)nnn1Cc2cccc(F)c2,100,DMSO,1233977-Y25-04,L18
Enamine,UC-204426,253,Z1211229413,C8H8ClFN4,178.166,Cl.Nc1nc(n[nH]1)c2ccccc2F,100,DMSO,1233977-Y25-04,M18
Enamine,UC-204426,254,Z1270393711,C6H8N2O3,156.139,COCc1cc(no1)C(=O)N,100,DMSO,1233977-Y25-04,N18
Enamine,UC-204426,255,Z1443544479,C7H11N3O2S,201.246,NS(=O)(=O)c1cnn(CC2CC2)c1,100,DMSO,1233977-Y25-04,O18
Enamine,UC-204426,256,Z992418816,C9H10N4,174.203,Nc1ccc2nnc(C3CC3)n2c1,100,DMSO,1233977-Y25-04,P18
Enamine,UC-204426,257,Z1198223612,C11H9NO2,187.195,Cc1ccc2cccc(C(=O)O)c2n1,100,DMSO,1233977-Y25-04,A19
Enamine,UC-204426,258,Z1375775983,C12H15NO,189.254,CC1CCC(=O)N1Cc2ccccc2,100,DMSO,1233977-Y25-04,B19
Enamine,UC-204426,259,Z2650436483,C7H14N2O,142.199,CC1(C)CC(=O)NCCN1,100,DMSO,1233977-Y25-04,C19
Enamine,UC-204426,260,Z415692646,C9H15N3O,181.235,NC1CCCc2c1cnn2CCO,100,DMSO,1233977-Y25-04,D19
Enamine,UC-204426,261,Z1217215455,C8H12N4O,180.207,Cn1ccc(n1)N2CCC(N)C2=O,100,DMSO,1233977-Y25-04,E19
Enamine,UC-204426,262,Z425773824,C11H11FN2O,206.216,CC(O)c1c(F)cccc1n2cccn2,100,DMSO,1233977-Y25-04,F19
Enamine,UC-204426,263,Z1227766123,C9H9FN2O,180.179,Fc1ccc2NCCC(=O)Nc2c1,100,DMSO,1233977-Y25-04,G19
Enamine,UC-204426,264,Z31212267,C11H12N2O,188.226,OCCNc1ccc2ccccc2n1,100,DMSO,1233977-Y25-04,H19
Enamine,UC-204426,265,Z976697578,C10H13ClN2O,212.676,Clc1ccc(OC2CCCNC2)nc1,100,DMSO,1233977-Y25-04,I19
Enamine,UC-204426,266,Z103740620,C9H19NO,157.253,CC(C)N1CCCC(CO)C1,100,DMSO,1233977-Y25-04,J19
Enamine,UC-204426,267,Z235362259,C10H8N4,184.197,N#Cc1ccc(Cn2cncn2)cc1,100,DMSO,1233977-Y25-04,K19
Enamine,UC-204426,268,Z813019972,C10H12N2O,176.215,O=c1[nH]c(nc2CCCc21)C3CC3,100,DMSO,1233977-Y25-04,L19
Enamine,UC-204426,269,Z336081052,C10H9NOS,191.25,OCc1cnc(s1)c2ccccc2,100,DMSO,1233977-Y25-04,M19
Enamine,UC-204426,270,Z2944218122,C11H20N4,208.303,CN1CCC[C@@H](CN)[C@@H]1c2cnn(C)c2,100,DMSO,1233977-Y25-04,N19
Enamine,UC-204426,271,Z1198309335,C8H8N2O,148.162,OCc1cccc2cn[nH]c12,100,DMSO,1233977-Y25-04,O19
Enamine,UC-204426,272,Z1808091769,C8H14N2O,154.21,O=C1CN(CCCN1)C2CC2,100,DMSO,1233977-Y25-04,P19
Enamine,UC-204426,273,Z839143336,C11H15FN2,194.249,NC1CCCN(C1)c2cccc(F)c2,100,DMSO,1233977-Y25-04,A20
Enamine,UC-204426,274,Z252829360,C11H15N3O,205.256,O=C(NCc1cccnc1)C2CCCN2,100,DMSO,1233977-Y25-04,B20
Enamine,UC-204426,275,Z55002275,C12H14N2,186.253,N#Cc1ccccc1CN2CCCC2,100,DMSO,1233977-Y25-04,C20
Enamine,UC-204426,276,Z445210562,C12H13N3,199.252,C1NC(Cc2ccccc12)c3ncc[nH]3,100,DMSO,1233977-Y25-04,D20
Enamine,UC-204426,277,Z1198223644,C5H3F3N2O,164.085,FC(F)(F)c1ccc(=O)[nH]n1,100,DMSO,1233977-Y25-04,E20
Enamine,UC-204426,278,Z425794504,C8H15NO2,157.21,OCCN1CCCCCC1=O,100,DMSO,1233977-Y25-04,F20
Enamine,UC-204426,279,Z1509159258,C11H10N2O2,202.209,CC1(C)Oc2ccc(C#N)cc2NC1=O,100,DMSO,1233977-Y25-04,G20
Enamine,UC-204426,280,Z239624786,C10H14N2,162.232,CC(NC1CC1)c2cccnc2,100,DMSO,1233977-Y25-04,H20
Enamine,UC-204426,281,Z1436508705,C9H13NO2,167.205,CC(C)Oc1ccncc1CO,100,DMSO,1233977-Y25-04,I20
Enamine,UC-204426,282,Z1095218812,C9H10O3S,198.239,OC(=O)CC1OCCc2sccc12,100,DMSO,1233977-Y25-04,J20
Enamine,UC-204426,283,Z1268604751,C8H17NO,143.227,CCC1(O)CCC(N)CC1,100,DMSO,1233977-Y25-04,K20
Enamine,UC-204426,284,Z1267773801,C10H12ClN3,173.214,Cl.NCc1ccc(cc1)n2ccnc2,100,DMSO,1233977-Y25-04,L20
Enamine,UC-204426,285,Z1255417188,C9H10N2O,162.189,OCCc1cn2ccccc2n1,100,DMSO,1233977-Y25-04,M20
Enamine,UC-204426,286,Z1250946519,C8H14N2O2,170.209,CCN1CCC(=O)NC(C)C1=O,100,DMSO,1233977-Y25-04,N20
Enamine,UC-204426,287,Z979733602,C8H8FN3,165.168,Cn1c(N)nc2ccc(F)cc12,100,DMSO,1233977-Y25-04,O20
Enamine,UC-204426,288,Z197277614,C8H17NO,143.227,CC1CCN(CCO)CC1,100,DMSO,1233977-Y25-04,P20
Enamine,UC-204426,289,Z995128628,C10H18N4,194.277,CC(C)Cn1cnnc1C2CCCN2,100,DMSO,1233977-Y25-04,A21
Enamine,UC-204426,290,Z1154602939,C10H9FN2O2,208.189,OCc1nc(Cc2ccc(F)cc2)no1,100,DMSO,1233977-Y25-04,B21
Enamine,UC-204426,291,Z1203897060,C6H8F3NO,167.129,FC(F)(F)C1CCNC(=O)C1,100,DMSO,1233977-Y25-04,C21
Enamine,UC-204426,292,Z1258540488,C9H14O3,170.206,OC(=O)C1CC2(C1)CCOCC2,100,DMSO,1233977-Y25-04,D21
Enamine,UC-204426,293,Z397586828,C11H13F2NO2,229.223,FC(F)Oc1cccc(c1)C2CNCCO2,100,DMSO,1233977-Y25-04,E21
Enamine,UC-204426,294,Z381402830,C8H11NO2S,185.243,CC(C)Cc1nc(cs1)C(=O)O,100,DMSO,1233977-Y25-04,F21
Enamine,UC-204426,295,Z440603812,C11H14FNO,195.233,Fc1cccc(NC2CCOCC2)c1,100,DMSO,1233977-Y25-04,G21
Enamine,UC-204426,296,Z90504166,C12H23NO,197.317,CC1CCC(CC1)NCC2CCCO2,100,DMSO,1233977-Y25-04,H21
Enamine,UC-204426,297,Z1209427353,C13H19NO2,221.295,COc1ccc(cc1)C2C(CO)CCN2C,100,DMSO,1233977-Y25-04,I21
Enamine,UC-204426,298,Z1416176722,C8H16N2O,156.225,CC1(C)CNC(=O)C(C)(C)N1,100,DMSO,1233977-Y25-04,J21
Enamine,UC-204426,299,Z802572136,C11H10O4S,238.26,CS(=O)Cc1c(oc2ccccc12)C(=O)O,100,DMSO,1233977-Y25-04,K21
Enamine,UC-204426,300,Z1625062945,C9H15NO,153.222,CC1CC(=O)NCC21CCC2,100,DMSO,1233977-Y25-04,L21
Enamine,UC-204426,301,Z45415580,C7H6F3NO2S,225.188,NS(=O)(=O)c1ccccc1C(F)(F)F,100,DMSO,1233977-Y25-04,M21
Enamine,UC-204426,302,Z1262586759,C11H15NO,177.243,OCC1(CCNC1)c2ccccc2,100,DMSO,1233977-Y25-04,N21
Enamine,UC-204426,303,Z759955954,C10H13ClN2O,212.676,OC1CCN(CC1)c2ccc(Cl)cn2,100,DMSO,1233977-Y25-04,O21
Enamine,UC-204426,304,Z1751960017,C13H19NO2,221.295,CC1CN(Cc2ccccc2)CC(CO)O1,100,DMSO,1233977-Y25-04,P21
Enamine,UC-204426,305,Z1203749248,C8H15NO,141.211,C1COC2CCNCC2C1,100,DMSO,1233977-Y25-04,A22
Enamine,UC-204426,306,Z1268671429,C8H18N2,142.242,CC(C)N1CC(C)C(N)C1,100,DMSO,1233977-Y25-04,B22
Enamine,UC-204426,307,Z1188227516,C9H15N3S,197.301,NCCc1csc(n1)N2CCCC2,100,DMSO,1233977-Y25-04,C22
Enamine,UC-204426,308,Z1198235297,C8H8N2O,148.162,OCc1cnc2ccccn12,100,DMSO,1233977-Y25-04,D22
Enamine,UC-204426,309,Z844454790,C10H12N2O,176.215,NC(=O)C1NCCc2ccccc12,100,DMSO,1233977-Y25-04,E22
Enamine,UC-204426,310,Z1255447694,C9H9NO2,163.173,OC(=O)c1ccnc(c1)C2CC2,100,DMSO,1233977-Y25-04,F22
Enamine,UC-204426,311,Z2379966264,C8H11Cl2NO,171.624,Cl.NCC(O)c1ccc(Cl)cc1,100,DMSO,1233977-Y25-04,G22
Enamine,UC-204426,312,Z440603588,C8H17NO,143.227,CC(C)NC1CCOCC1,100,DMSO,1233977-Y25-04,H22
Enamine,UC-204426,313,Z56791151,C3H2F3N3S,169.128,Nc1nnc(s1)C(F)(F)F,100,DMSO,1233977-Y25-04,I22
Enamine,UC-204426,314,Z425662036,C7H13N3,139.198,CNC(C)c1cnn(C)c1,100,DMSO,1233977-Y25-04,J22
Enamine,UC-204426,315,Z1205493813,C8H12O2,140.18,OC(=O)[C@H]1[C@@H]2CCCC[C@H]12,100,DMSO,1233977-Y25-04,K22
Enamine,UC-204426,316,Z198194372,C11H14FN3O,223.247,NC(=O)N1CCN(CC1)c2ccccc2F,100,DMSO,1233977-Y25-04,L22
Enamine,UC-204426,317,Z1898597735,C7H10N2O,138.167,Nc1ccc(CCO)nc1,100,DMSO,1233977-Y25-04,M22
Enamine,UC-204426,318,Z1082511034,C12H14N2O2,218.252,CC1N(CCNC1=O)C(=O)c2ccccc2,100,DMSO,1233977-Y25-04,N22
Enamine,UC-204426,319,Z3003898211,C10H13ClN2O,176.215,Cl.NCC1CC(=O)Nc2ccccc12,100,DMSO,1233977-Y25-04,O22
Enamine,UC-204426,320,Z1436472532,C8H11F2N3O,203.189,OCC1CCc2nnc(C(F)F)n2C1,100,DMSO,1233977-Y25-04,P22
Enamine,UC-204426,321,Z935132918,C7H8N2O,136.151,O=c1cc2CCCc2n[nH]1,100,DMSO,1233977-Y25-05,A03
Enamine,UC-204426,322,Z1575337975,C8H6FN3,163.152,Fc1ccc(nc1)c2cc[nH]n2,100,DMSO,1233977-Y25-05,B03
Enamine,UC-204426,323,Z2238508662,C7H11Cl2FN2,140.158,Cl.Cl.NCCc1ccc(F)cn1,100,DMSO,1233977-Y25-05,C03
Enamine,UC-204426,324,Z1266854942,C12H16ClFN2O,222.259,Cl.Fc1ccc(cc1)C(=O)N2CCCNCC2,100,DMSO,1233977-Y25-05,D03
Enamine,UC-204426,325,Z1184885401,C8H9N3O,163.177,CC1Nc2ncccc2NC1=O,100,DMSO,1233977-Y25-05,E03
Enamine,UC-204426,326,Z1083213968,C9H8N2O2,176.172,OC(=O)Cn1cc2ccccc2n1,100,DMSO,1233977-Y25-05,F03
Enamine,UC-204426,327,Z991556972,C8H10N2O2,166.177,OC(=O)C1CCCn2ccnc12,100,DMSO,1233977-Y25-05,G03
Enamine,UC-204426,328,Z2234185691,C7H14ClF2N,149.182,Cl.NCC1CCCCC1(F)F,100,DMSO,1233977-Y25-05,H03
Enamine,UC-204426,329,Z1238833184,C9H11NO2S,197.254,Cc1nc(sc1CC(=O)O)C2CC2,100,DMSO,1233977-Y25-05,I03
Enamine,UC-204426,330,Z381627634,C12H16ClNO,225.715,OC(C1CCNCC1)c2ccc(Cl)cc2,100,DMSO,1233977-Y25-05,J03
Enamine,UC-204426,331,Z3826900536,C8H13NO3,171.194,CC[C@@H]1C[C@@H](CC(=O)N1)C(=O)O,100,DMSO,1233977-Y25-05,K03
Enamine,UC-204426,332,Z104479712,C9H13NO,151.206,Cc1cccc(CCCO)n1,100,DMSO,1233977-Y25-05,L03
Enamine,UC-204426,333,Z954280834,C8H11NOS,169.244,Cc1nc2CCCC(O)c2s1,100,DMSO,1233977-Y25-05,M03
Enamine,UC-204426,334,Z1183455325,C10H17N3,179.262,Cn1ccnc1CC2CCCNC2,100,DMSO,1233977-Y25-05,N03
Enamine,UC-204426,335,Z1813350380,C5H6F2N2O,148.111,CC(F)(F)c1cc(N)no1,100,DMSO,1233977-Y25-05,O03
Enamine,UC-204426,336,Z1255426729,C10H11NO2,177.2,O=C1COCC(N1)c2ccccc2,100,DMSO,1233977-Y25-05,P03
Enamine,UC-204426,337,Z756172860,C6H8N2OS,156.206,Cc1sc(cc1N)C(=O)N,100,DMSO,1233977-Y25-05,A04
Enamine,UC-204426,338,Z1263820440,C10H11ClFN3,191.205,Cl.Nc1ccnn1Cc2ccccc2F,100,DMSO,1233977-Y25-05,B04
Enamine,UC-204426,339,Z904980580,C7H13N3O,155.198,Cc1nn(CCO)c(N)c1C,100,DMSO,1233977-Y25-05,C04
Enamine,UC-204426,340,Z1198157277,C7H9NO2,139.152,COc1cncc(OC)c1,100,DMSO,1233977-Y25-05,D04
Enamine,UC-204426,341,Z1491220451,C10H14ClFN2O2S,244.286,Cl.Fc1ccc(cc1)S(=O)(=O)N2CCNCC2,100,DMSO,1233977-Y25-05,E04
Enamine,UC-204426,342,Z1192344104,C7H12O3,144.168,CC1CC(CCO1)C(=O)O,100,DMSO,1233977-Y25-05,F04
Enamine,UC-204426,343,Z1197888440,C7H10N2O,138.167,Nc1cc(CCO)ccn1,100,DMSO,1233977-Y25-05,G04
Enamine,UC-204426,344,Z235342955,C10H7F2N3,207.179,FC(F)n1c(CC#N)nc2ccccc12,100,DMSO,1233977-Y25-05,H04
Enamine,UC-204426,345,Z57066693,C11H13NO2,191.226,COc1ccc(cc1)C2CNC(=O)C2,100,DMSO,1233977-Y25-05,I04
Enamine,UC-204426,346,Z271097114,C9H15N3S,197.301,Cc1csc(n1)N2CCCNCC2,100,DMSO,1233977-Y25-05,J04
Enamine,UC-204426,347,Z1139194493,C14H19NO,217.307,OC1(Cc2ccccc2)CC3CCC(C1)N3,100,DMSO,1233977-Y25-05,K04
Enamine,UC-204426,348,Z1346385428,C11H16ClNO,177.243,Cl.C(C1COCCN1)c2ccccc2,100,DMSO,1233977-Y25-05,L04
Enamine,UC-204426,349,Z87615059,C8H8FNO2,169.153,COc1ccc(cc1F)C(=O)N,100,DMSO,1233977-Y25-05,M04
Enamine,UC-204426,350,Z1251355751,C7H9N3OS,183.231,Cc1nn2c(CO)c(C)nc2s1,100,DMSO,1233977-Y25-05,N04
Enamine,UC-204426,351,Z960787152,C9H13N3,163.22,Nc1ccnc(n1)C2CCCC2,100,DMSO,1233977-Y25-05,O04
Enamine,UC-204426,352,Z990953488,C8H13N3,151.209,Cc1nc2CNCCn2c1C,100,DMSO,1233977-Y25-05,P04
Enamine,UC-204426,353,Z1272096624,C10H11ClFN3O,207.204,Cl.CC(N)c1nc(no1)c2cccc(F)c2,100,DMSO,1233977-Y25-05,A05
Enamine,UC-204426,354,Z1262692478,C7H8N2O2,152.151,O=c1cc([nH]c(=O)[nH]1)C2CC2,100,DMSO,1233977-Y25-05,B05
Enamine,UC-204426,355,Z1206898637,C6H11N3O,141.171,CCc1nnc(CO)n1C,100,DMSO,1233977-Y25-05,C05
Enamine,UC-204426,356,Z1198177230,C9H8N2O2,176.172,COc1ccccc1c2nnco2,100,DMSO,1233977-Y25-05,D05
Enamine,UC-204426,357,Z1511494445,C8H7ClF3N3,201.149,Cl.Nc1nc2cc(ccc2[nH]1)C(F)(F)F,100,DMSO,1233977-Y25-05,E05
Enamine,UC-204426,358,Z1443544510,C5H7F2N3O2S,211.19,NS(=O)(=O)c1cnn(CC(F)F)c1,100,DMSO,1233977-Y25-05,F05
Enamine,UC-204426,359,Z445183878,C8H8FN3,165.168,Cn1c(N)nc2cc(F)ccc12,100,DMSO,1233977-Y25-05,G05
Enamine,UC-204426,360,Z385373332,C6H7NO2S,157.19,CCc1ncc(s1)C(=O)O,100,DMSO,1233977-Y25-05,H05
Enamine,UC-204426,361,Z370714204,C7H14N2O,142.199,NC(=O)CC1CCCCN1,100,DMSO,1233977-Y25-05,I05
Enamine,UC-204426,362,Z85923150,C9H10O3S,198.239,CCS(=O)c1ccccc1C(=O)O,100,DMSO,1233977-Y25-05,J05
Enamine,UC-204426,363,Z733977592,C10H20N2O,184.279,C1CC(CCO1)N2CCCNCC2,100,DMSO,1233977-Y25-05,K05
Enamine,UC-204426,364,Z239628826,C10H15NO,165.232,CNC(C)c1ccc(OC)cc1,100,DMSO,1233977-Y25-05,L05
Enamine,UC-204426,365,Z449370928,C10H12O,148.202,CC1(O)CCc2ccccc21,100,DMSO,1233977-Y25-05,M05
Enamine,UC-204426,366,Z2197171196,C7H10N2O,138.167,CC1CC(O)c2nccn12,100,DMSO,1233977-Y25-05,N05
Enamine,UC-204426,367,Z285782452,C8H11NO2S,185.243,CNc1ccccc1S(=O)(=O)C,100,DMSO,1233977-Y25-05,O05
Enamine,UC-204426,368,Z235336621,C12H17ClN2O2,220.268,Cl.NCc1ccc(cc1)C(=O)N2CCOCC2,100,DMSO,1233977-Y25-05,P05
Enamine,UC-204426,369,Z1270114860,C9H6F3N3,213.159,FC(F)(F)c1ccn(n1)c2ccncc2,100,DMSO,1233977-Y25-05,A06
Enamine,UC-204426,370,Z381268110,C6H10N2O2,142.156,COCCc1cc(N)on1,100,DMSO,1233977-Y25-05,B06
Enamine,UC-204426,371,Z334882282,C8H12N2,136.194,CC(C)Nc1cccnc1,100,DMSO,1233977-Y25-05,C06
Enamine,UC-204426,372,Z2242062233,C10H11ClFN3,191.205,Cl.Nc1nccn1Cc2ccccc2F,100,DMSO,1233977-Y25-05,D06
Enamine,UC-204426,373,Z802590346,C9H16N2S,184.302,CCc1nc(C)c(s1)C(C)NC,100,DMSO,1233977-Y25-05,E06
Enamine,UC-204426,374,Z1255402296,C7H7N3O,149.15,Cn1c(=O)[nH]c2cnccc12,100,DMSO,1233977-Y25-05,F06
Enamine,UC-204426,375,Z425662168,C12H14FN3,219.258,CNC(c1cnn(C)c1)c2cccc(F)c2,100,DMSO,1233977-Y25-05,G06
